metric,file,name,value,line
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_sigma",2,918
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_sigma",1,924
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_sigma",1,928
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_sigma",1,931
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_sigma",1,935
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_eigenspectrum",1,939
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_eigenspectrum",2,944
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_eigenspectrum",1,951
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_eigenspectrum",1,956
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_eigenspectrum",1,961
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_eigenspectrum",1,966
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_measure",2,972
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_measure",1,980
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_measure",3,988
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_cv_scores",1,998
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_cv_scores",1,1003
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_turnover",2,1009
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_prior",2,1020
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_prior",1,1026
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_prior",1,1030
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_prior",1,1034
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_prior",1,1038
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_mu",2,1044
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_mu",2,1051
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_mu",1,1058
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_mu",1,1062
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_mu",1,1066
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_mu",1,1070
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_benchmark",3,1075
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_benchmark",1,1086
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_benchmark",5,1092
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_coskewness",2,1106
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_coskewness",3,1114
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_coskewness",2,1122
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_coskewness",2,1129
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_coskewness",2,1137
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_coskewness",2,1144
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_cokurtosis",2,1153
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_cokurtosis",3,1161
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_cokurtosis",2,1169
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_cokurtosis",2,1177
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_cokurtosis",2,1185
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_cokurtosis",2,1193
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_risk_contribution",6,1205
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_risk_contribution",10,1237
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_drawdowns",1,1279
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_drawdowns",10,1289
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_histogram",1,1359
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_histogram",8,1370
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_correlation",2,1441
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_mu",1,1461
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_sigma",4,1475
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_loadings",1,1494
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_sigma",1,1509
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_eigenspectrum",5,1519
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_weight_stability",2,1547
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_weight_stability",4,1563
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_cv_scores",1,1590
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_turnover",1,1602
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_drawdowns",3,1615
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_histogram",2,1626
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_measure",3,1637
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_measure",5,1646
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_drawdowns",5,1664
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_histogram",3,1680
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_factor_mu",1,1699
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_benchmark",1,1714
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_benchmark",5,1722
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_benchmark",4,1740
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_coskewness",2,1755
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_cokurtosis",3,1776
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_portfolio_dashboard",2,1802
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_cv_dashboard",1,1837
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_prior",1,1850
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_efficient_frontier",4,1865
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_efficient_frontier",1,1909
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_efficient_frontier",4,1914
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_efficient_frontier",2,1956
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_efficient_frontier",1,1968
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_performance_summary",2,1976
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_performance_summary",1,1988
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_performance_summary",1,1997
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_performance_summary",1,2005
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_performance_summary",1,2012
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_performance_summary",1,2019
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_performance_summary",1,2025
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_drawdowns",1,2035
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_drawdowns",4,2044
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_drawdowns",2,2061
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_drawdowns",1,2070
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_drawdowns",3,2077
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_drawdowns",3,2086
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_measure",1,2099
cyclomatic,ext/PortfolioOptimisersPlotsExt.jl,"PortfolioOptimisers.plot_rolling_measure",3,2107
cyclomatic,research/prototypes/01_scenario_generation.jl,"StudentTScenarios",2,106
cyclomatic,research/prototypes/01_scenario_generation.jl,"StudentTScenarios",1,114
cyclomatic,research/prototypes/01_scenario_generation.jl,"GaussianCopulaScenarios",1,162
cyclomatic,research/prototypes/01_scenario_generation.jl,"StationaryBootstrapScenarios",2,195
cyclomatic,research/prototypes/01_scenario_generation.jl,"StationaryBootstrapScenarios",1,202
cyclomatic,research/prototypes/01_scenario_generation.jl,"_safe_cholesky_factor",2,231
cyclomatic,research/prototypes/01_scenario_generation.jl,"simulate_returns",1,267
cyclomatic,research/prototypes/01_scenario_generation.jl,"simulate_returns",1,297
cyclomatic,research/prototypes/01_scenario_generation.jl,"simulate_returns",5,335
cyclomatic,research/prototypes/01_scenario_generation.jl,"simulate_returns",5,387
cyclomatic,research/prototypes/01_scenario_generation.jl,"_check_moments",4,413
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"WassersteinAmbiguitySet",4,108
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"WassersteinAmbiguitySet",1,122
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"dual_norm_order",3,145
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"robust_expected_return",2,186
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"robust_std",3,231
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"empirical_cvar",3,266
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"robust_cvar",3,326
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"worst_case_shifted_returns",2,369
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"_dual_norm_attainer",6,408
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"radius_from_confidence",3,470
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"_standard_normal_quantile",3,492
cyclomatic,research/prototypes/02_wasserstein_ambiguity.jl,"erf_approx",1,513
cyclomatic,research/prototypes/03_model_population.jl,"PortfolioPopulation",5,79
cyclomatic,research/prototypes/03_model_population.jl,"PortfolioPopulation",2,97
cyclomatic,research/prototypes/03_model_population.jl,"consensus_weights",1,130
cyclomatic,research/prototypes/03_model_population.jl,"weight_dispersion",2,155
cyclomatic,research/prototypes/03_model_population.jl,"active_share",3,192
cyclomatic,research/prototypes/03_model_population.jl,"disagreement_matrix",2,224
cyclomatic,research/prototypes/03_model_population.jl,"mean_disagreement",4,248
cyclomatic,research/prototypes/03_model_population.jl,"ambiguity_decomposition",3,307
cyclomatic,research/prototypes/03_model_population.jl,"effective_number_of_models",2,366
cyclomatic,research/prototypes/03_model_population.jl,"support_stability",4,409
cyclomatic,research/prototypes/03_model_population.jl,"population_report",1,454
cyclomatic,research/prototypes/04_simulated_truth_calibration.jl,"sharpe_ratio",2,85
cyclomatic,research/prototypes/04_simulated_truth_calibration.jl,"oracle_max_sharpe",2,117
cyclomatic,research/prototypes/04_simulated_truth_calibration.jl,"oracle_min_variance",1,144
cyclomatic,research/prototypes/04_simulated_truth_calibration.jl,"sample_moments",1,164
cyclomatic,research/prototypes/04_simulated_truth_calibration.jl,"ledoit_wolf_identity",3,208
cyclomatic,research/prototypes/04_simulated_truth_calibration.jl,"bayes_stein_mean",1,260
cyclomatic,research/prototypes/04_simulated_truth_calibration.jl,"calibration_study",4,316
cyclomatic,research/prototypes/05_breakeven_view.jl,"relative_entropy",4,85
cyclomatic,research/prototypes/05_breakeven_view.jl,"effective_number_of_scenarios",3,120
cyclomatic,research/prototypes/05_breakeven_view.jl,"entropy_pooling",3,194
cyclomatic,research/prototypes/05_breakeven_view.jl,"breakeven_entropy",4,297
cyclomatic,research/prototypes/05_breakeven_view.jl,"view_entropy_cost",3,353
cyclomatic,research/prototypes/05_breakeven_view.jl,"detection_error_probability",4,405
cyclomatic,research/prototypes/05_breakeven_view.jl,"_erf",1,425
cyclomatic,research/prototypes/06_performance_summary.jl,"cumulative_returns",2,129
cyclomatic,research/prototypes/06_performance_summary.jl,"drawdown_series",3,160
cyclomatic,research/prototypes/06_performance_summary.jl,"performance_summary",9,228
cyclomatic,research/prototypes/07_optimiser_sensitivity.jl,"solve_equality_qp",4,155
cyclomatic,research/prototypes/07_optimiser_sensitivity.jl,"kkt_inverse_block",1,200
cyclomatic,research/prototypes/07_optimiser_sensitivity.jl,"dw_dmu",1,232
cyclomatic,research/prototypes/07_optimiser_sensitivity.jl,"dw_db",1,259
cyclomatic,research/prototypes/07_optimiser_sensitivity.jl,"dw_dsigma_direction",2,296
cyclomatic,research/prototypes/07_optimiser_sensitivity.jl,"pullback_mu",2,343
cyclomatic,research/prototypes/07_optimiser_sensitivity.jl,"sensitivity_report",3,377
cyclomatic,research/prototypes/08_critical_line.jl,"_affine_coefficients",2,138
cyclomatic,research/prototypes/08_critical_line.jl,"_initial_turning_point",4,182
cyclomatic,research/prototypes/08_critical_line.jl,"critical_line",21,250
cyclomatic,research/prototypes/08_critical_line.jl,"weights_at_lambda",7,384
cyclomatic,research/prototypes/08_critical_line.jl,"frontier_points",2,424
cyclomatic,research/prototypes/08_critical_line.jl,"max_sharpe_on_frontier",4,462
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"terminal_wealth",1,99
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"project_simplex",3,135
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"_wealth_path",2,176
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"run_online",3,211
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"uniform_crp",1,242
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"best_stock",1,256
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"best_crp",3,315
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"universal_portfolio",1,379
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"exponentiated_gradient",1,431
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"online_newton_step",2,477
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"pamr",5,537
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"olmar",4,600
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"rmr",7,663
cyclomatic,research/prototypes/09_online_portfolio_selection.jl,"regret_against_bcrp",1,738
cyclomatic,research/prototypes/10_conditional_stress.jl,"conditional_moments",5,112
cyclomatic,research/prototypes/10_conditional_stress.jl,"conditional_gaussian_stress",4,167
cyclomatic,research/prototypes/10_conditional_stress.jl,"tail_dependence_coefficient",3,235
cyclomatic,research/prototypes/10_conditional_stress.jl,"t_copula_scenarios",7,286
cyclomatic,research/prototypes/10_conditional_stress.jl,"empirical_tail_dependence",5,363
cyclomatic,research/prototypes/10_conditional_stress.jl,"scale_volatility",4,405
cyclomatic,research/prototypes/10_conditional_stress.jl,"shock_correlation",4,460
cyclomatic,research/prototypes/10_conditional_stress.jl,"shift_mean",2,500
cyclomatic,research/prototypes/10_conditional_stress.jl,"factor_shock",3,537
cyclomatic,research/prototypes/10_conditional_stress.jl,"stress_report",4,572
cyclomatic,research/prototypes/11_moment_and_divergence_ambiguity.jl,"bures_wasserstein",2,111
cyclomatic,research/prototypes/11_moment_and_divergence_ambiguity.jl,"_psd_sqrt",1,128
cyclomatic,research/prototypes/11_moment_and_divergence_ambiguity.jl,"gelbrich_distance",2,171
cyclomatic,research/prototypes/11_moment_and_divergence_ambiguity.jl,"gelbrich_worst_case_std",2,213
cyclomatic,research/prototypes/11_moment_and_divergence_ambiguity.jl,"gelbrich_worst_case_mean",2,240
cyclomatic,research/prototypes/11_moment_and_divergence_ambiguity.jl,"worst_case_moments",5,284
cyclomatic,research/prototypes/11_moment_and_divergence_ambiguity.jl,"entropic_risk",3,342
cyclomatic,research/prototypes/11_moment_and_divergence_ambiguity.jl,"kl_worst_case_expectation",6,403
cyclomatic,research/prototypes/11_moment_and_divergence_ambiguity.jl,"kl_worst_case_measure",3,445
cyclomatic,research/prototypes/11_moment_and_divergence_ambiguity.jl,"divergence_of_tilt",4,468
cyclomatic,research/prototypes/12_weight_uncertainty.jl,"stationary_bootstrap_index",7,84
cyclomatic,research/prototypes/12_weight_uncertainty.jl,"bootstrap_weights",3,133
cyclomatic,research/prototypes/12_weight_uncertainty.jl,"weight_intervals",4,184
cyclomatic,research/prototypes/12_weight_uncertainty.jl,"conformal_quantile",3,239
cyclomatic,research/prototypes/12_weight_uncertainty.jl,"conformal_return_interval",6,313
cyclomatic,research/prototypes/12_weight_uncertainty.jl,"conformal_coverage",4,370
cyclomatic,research/prototypes/13_robustness_frontier.jl,"active_share",2,62
cyclomatic,research/prototypes/13_robustness_frontier.jl,"standard_perturbations",7,107
cyclomatic,research/prototypes/13_robustness_frontier.jl,"procedure_robustness",3,208
cyclomatic,research/prototypes/13_robustness_frontier.jl,"robustness_scan",3,252
cyclomatic,research/prototypes/13_robustness_frontier.jl,"pareto_front",9,301
cyclomatic,research/prototypes/13_robustness_frontier.jl,"robustness_frontier",1,342
cyclomatic,research/prototypes/14_attribution.jl,"shapley_values",6,101
cyclomatic,research/prototypes/14_attribution.jl,"shapley_values_sampled",3,161
cyclomatic,research/prototypes/14_attribution.jl,"constraint_attribution",3,242
cyclomatic,research/prototypes/14_attribution.jl,"rebalance_decomposition",4,314
cyclomatic,research/prototypes/14_attribution.jl,"marginal_risk_contribution",4,378
cyclomatic,research/prototypes/15_portfolio_state.jl,"HeldPortfolio",6,102
cyclomatic,research/prototypes/15_portfolio_state.jl,"HeldPortfolio",1,116
cyclomatic,research/prototypes/15_portfolio_state.jl,"drift_weights",4,158
cyclomatic,research/prototypes/15_portfolio_state.jl,"realised_turnover",2,202
cyclomatic,research/prototypes/15_portfolio_state.jl,"tradable_subproblem",4,243
cyclomatic,research/prototypes/15_portfolio_state.jl,"restore_universe",4,282
cyclomatic,research/prototypes/15_portfolio_state.jl,"eligible_by_history",2,323
cyclomatic,research/prototypes/15_portfolio_state.jl,"relax_group_bound",2,362
cyclomatic,research/prototypes/16_rebalancing_policies.jl,"CalendarPolicy",2,102
cyclomatic,research/prototypes/16_rebalancing_policies.jl,"ThresholdPolicy",2,136
cyclomatic,research/prototypes/16_rebalancing_policies.jl,"CostAwarePolicy",2,195
cyclomatic,research/prototypes/16_rebalancing_policies.jl,"HybridPolicy",2,226
cyclomatic,research/prototypes/16_rebalancing_policies.jl,"linear_cost",2,259
cyclomatic,research/prototypes/16_rebalancing_policies.jl,"should_rebalance",1,297
cyclomatic,research/prototypes/16_rebalancing_policies.jl,"_decide",1,305
cyclomatic,research/prototypes/16_rebalancing_policies.jl,"_decide",1,308
cyclomatic,research/prototypes/16_rebalancing_policies.jl,"_decide",2,312
cyclomatic,research/prototypes/16_rebalancing_policies.jl,"_decide",2,322
cyclomatic,research/prototypes/16_rebalancing_policies.jl,"_decide",3,332
